Temperature, Et, tn0, k, chi2
428, 0.127802, 1.4796e-07, 1036.23, 0.000400595
428, 0.138688, 1.98638e-07, 771.602, 0.000400595
428, 0.149574, 2.66618e-07, 574.608, 0.000400595
428, 0.160459, 3.57765e-07, 427.962, 0.000400595
428, 0.171345, 4.79893e-07, 318.795, 0.000400595
428, 0.182231, 6.43391e-07, 237.53, 0.000400595
428, 0.193116, 8.62017e-07, 177.033, 0.000400595
428, 0.204002, 1.1539e-06, 131.999, 0.000400595
428, 0.214888, 1.54279e-06, 98.474, 0.000400595
428, 0.225773, 2.05949e-06, 73.5175, 0.000400595
428, 0.236659, 2.74347e-06, 54.9393, 0.000400595
428, 0.247545, 3.64451e-06, 41.1093, 0.000400595
428, 0.25843, 4.82391e-06, 30.814, 0.000400595
428, 0.269316, 6.3548e-06, 23.1499, 0.000400595
428, 0.280202, 8.32047e-06, 17.4446, 0.000400595
428, 0.291087, 1.08095e-05, 13.1974, 0.000400595
428, 0.301973, 1.39064e-05, 10.0358, 0.000400595
428, 0.312859, 1.76762e-05, 7.68216, 0.000400595
428, 0.323744, 2.21452e-05, 5.93008, 0.000400595
428, 0.33463, 2.72793e-05, 4.62579, 0.000400595
428, 0.345516, 3.29694e-05, 3.65485, 0.000400595
428, 0.356401, 3.90298e-05, 2.93206, 0.000400595
428, 0.367287, 4.52173e-05, 2.39401, 0.000400595
428, 0.378173, 5.12676e-05, 1.99346, 0.000400595
428, 0.389058, 5.69392e-05, 1.69529, 0.000400595
428, 0.399944, 6.20492e-05, 1.47332, 0.000400595
428, 0.410829, 6.64913e-05, 1.30809, 0.000400595
428, 0.421715, 7.02343e-05, 1.18508, 0.000400595
428, 0.432601, 7.33063e-05, 1.09351, 0.000400595
428, 0.443486, 7.57735e-05, 1.02535, 0.000400595
428, 0.454372, 7.77207e-05, 0.974605, 0.000400595
428, 0.465258, 7.92365e-05, 0.936831, 0.000400595
428, 0.476143, 8.04039e-05, 0.908711, 0.000400595
428, 0.487029, 8.12955e-05, 0.887777, 0.000400595
428, 0.497915, 8.19721e-05, 0.872194, 0.000400595
428, 0.5088, 8.24832e-05, 0.860594, 0.000400595
428, 0.519686, 8.28678e-05, 0.851959, 0.000400595
428, 0.530572, 8.31565e-05, 0.84553, 0.000400595
428, 0.541457, 8.33726e-05, 0.840745, 0.000400595
428, 0.552343, 8.35343e-05, 0.837183, 0.000400595
428, 0.563229, 8.3655e-05, 0.834532, 0.000400595
428, 0.574114, 8.37451e-05, 0.832558, 0.000400595
428, 0.585, 8.38123e-05, 0.83109, 0.000400595
428, 0.595886, 8.38623e-05, 0.829997, 0.000400595
428, 0.606771, 8.38996e-05, 0.829185, 0.000400595
428, 0.617657, 8.39273e-05, 0.828581, 0.000400595
428, 0.628543, 8.39478e-05, 0.828133, 0.000400595
428, 0.639428, 8.3963e-05, 0.827802, 0.000400595
428, 0.650314, 8.39742e-05, 0.827558, 0.000400595
428, 0.6612, 8.39824e-05, 0.82738, 0.000400595
428, 0.672085, 8.39882e-05, 0.827253, 0.000400595
428, 0.682971, 8.39923e-05, 0.827165, 0.000400595
428, 0.693857, 8.39949e-05, 0.827109, 0.000400595
428, 0.704742, 8.39962e-05, 0.827079, 0.000400595
428, 0.715628, 8.39965e-05, 0.827074, 0.000400595
428, 0.726514, 8.39957e-05, 0.827092, 0.000400595
428, 0.737399, 8.39937e-05, 0.827135, 0.000400595
428, 0.748285, 8.39903e-05, 0.827207, 0.000400595
428, 0.759171, 8.39854e-05, 0.827315, 0.000400595
428, 0.770056, 8.39784e-05, 0.827467, 0.000400595
428, 0.780942, 8.39687e-05, 0.827678, 0.000400595
428, 0.791827, 8.39555e-05, 0.827966, 0.000400595
428, 0.802713, 8.39376e-05, 0.828355, 0.000400595
428, 0.813599, 8.39134e-05, 0.828882, 0.000400595
428, 0.824484, 8.38809e-05, 0.829592, 0.000400595
428, 0.83537, 8.3837e-05, 0.830549, 0.000400595
428, 0.846256, 8.37779e-05, 0.83184, 0.000400595
428, 0.857141, 8.36984e-05, 0.833581, 0.000400595
428, 0.868027, 8.35913e-05, 0.835931, 0.000400595
428, 0.878913, 8.34468e-05, 0.83911, 0.000400595
428, 0.889798, 8.32517e-05, 0.843418, 0.000400595
428, 0.900684, 8.2988e-05, 0.849276, 0.000400595
428, 0.91157, 8.26306e-05, 0.857275, 0.000400595
