Temperature, Et, tn0, k, chi2
300, 1.10228, 2.25708e-13, 13571.1, 2.06234e-08
300, 1.11352, 3.168e-08, -0.878504, 3.34491e-19
300, 1.12477, 7.79687e-09, -0.50634, 3.34491e-19
300, 1.13601, 5.54643e-09, -0.30604, 3.34491e-19
300, 1.14726, 4.75157e-09, -0.189951, 3.34491e-19
400, 0.0365251, 1.62125e-12, 2055.03, 1.20284e-19
400, 0.0474946, 2.22858e-12, 1494.72, 1.20284e-19
400, 0.0584641, 3.06335e-12, 1087.13, 1.20284e-19
400, 0.0694336, 4.21065e-12, 790.643, 1.20285e-19
400, 0.0804031, 5.78735e-12, 574.968, 1.20284e-19
400, 0.0913726, 7.95392e-12, 418.081, 1.20284e-19
400, 0.102342, 1.09305e-11, 303.956, 1.20284e-19
400, 0.113312, 1.50192e-11, 220.939, 1.20284e-19
400, 0.124281, 2.06335e-11, 160.55, 1.20284e-19
400, 0.135251, 2.83396e-11, 116.621, 1.20284e-19
400, 0.14622, 3.89108e-11, 84.666, 1.20284e-19
400, 0.15719, 5.34008e-11, 61.421, 1.20284e-19
400, 0.168159, 7.32407e-11, 44.512, 1.20284e-19
400, 0.179129, 1.00365e-10, 32.2119, 1.20284e-19
400, 0.190098, 1.37375e-10, 23.2645, 1.20284e-19
400, 0.201068, 1.87731e-10, 16.7559, 1.20284e-19
400, 0.212037, 2.55989e-10, 12.0214, 1.20284e-19
400, 0.223007, 3.48044e-10, 8.57734, 1.20284e-19
400, 0.233976, 4.71339e-10, 6.07206, 1.20284e-19
400, 0.244946, 6.34964e-10, 4.24964, 1.20284e-19
400, 0.255915, 8.49481e-10, 2.92397, 1.20284e-19
400, 0.266885, 1.12627e-09, 1.95963, 1.20284e-19
400, 0.277854, 1.47613e-09, 1.25815, 1.20284e-19
400, 0.288824, 1.90708e-09, 0.747873, 1.20284e-19
400, 0.299793, 2.42128e-09, 0.376682, 1.20284e-19
400, 0.310763, 3.01204e-09, 0.106668, 1.20284e-19
400, 0.321732, 3.66199e-09, -0.0897477, 1.20284e-19
400, 0.332702, 4.34382e-09, -0.232626, 1.20284e-19
400, 0.343671, 5.02432e-09, -0.33656, 1.20284e-19
400, 0.354641, 5.67051e-09, -0.412164, 1.20284e-19
400, 0.36561, 6.25579e-09, -0.46716, 1.20284e-19
400, 0.37658, 6.76361e-09, -0.507167, 1.20284e-19
400, 0.387549, 7.18806e-09, -0.536268, 1.20284e-19
400, 0.398519, 7.53189e-09, -0.557437, 1.20284e-19
400, 0.409488, 7.80341e-09, -0.572836, 1.20284e-19
400, 0.420458, 8.01356e-09, -0.584038, 1.20284e-19
400, 0.431427, 8.17367e-09, -0.592187, 1.20284e-19
400, 0.442397, 8.29423e-09, -0.598114, 1.20284e-19
400, 0.453366, 8.38418e-09, -0.602426, 1.20284e-19
400, 0.464336, 8.45085e-09, -0.605562, 1.20284e-19
400, 0.475305, 8.50002e-09, -0.607844, 1.20284e-19
400, 0.486275, 8.53614e-09, -0.609504, 1.20284e-19
400, 0.497244, 8.56262e-09, -0.610711, 1.20284e-19
400, 0.508214, 8.58198e-09, -0.611589, 1.20284e-19
400, 0.519183, 8.59612e-09, -0.612228, 1.20284e-19
400, 0.530153, 8.60643e-09, -0.612693, 1.20284e-19
400, 0.541122, 8.61395e-09, -0.613031, 1.20284e-19
400, 0.552092, 8.61943e-09, -0.613277, 1.20284e-19
400, 0.563061, 8.62342e-09, -0.613456, 1.20284e-19
400, 0.574031, 8.62632e-09, -0.613586, 1.20284e-19
400, 0.585, 8.62843e-09, -0.61368, 1.20284e-19
400, 0.595969, 8.62997e-09, -0.613749, 1.20284e-19
400, 0.606939, 8.6311e-09, -0.6138, 1.20284e-19
400, 0.617908, 8.63191e-09, -0.613836, 1.20284e-19
400, 0.628878, 8.63251e-09, -0.613863, 1.20284e-19
400, 0.639847, 8.63295e-09, -0.613882, 1.20284e-19
400, 0.650817, 8.63327e-09, -0.613897, 1.20284e-19
400, 0.661786, 8.63351e-09, -0.613907, 1.20284e-19
400, 0.672756, 8.63369e-09, -0.613915, 1.20284e-19
400, 0.683725, 8.63383e-09, -0.613922, 1.20284e-19
400, 0.694695, 8.63394e-09, -0.613927, 1.20284e-19
400, 0.705664, 8.63404e-09, -0.613931, 1.20284e-19
400, 0.716634, 8.63414e-09, -0.613936, 1.20284e-19
400, 0.727603, 8.63425e-09, -0.61394, 1.20284e-19
400, 0.738573, 8.63437e-09, -0.613946, 1.20284e-19
400, 0.749542, 8.63452e-09, -0.613953, 1.20284e-19
400, 0.760512, 8.63472e-09, -0.613962, 1.20284e-19
400, 0.771481, 8.63498e-09, -0.613973, 1.20284e-19
400, 0.782451, 8.63534e-09, -0.613989, 1.20284e-19
400, 0.79342, 8.63582e-09, -0.614011, 1.20284e-19
400, 0.80439, 8.63648e-09, -0.61404, 1.20284e-19
400, 0.815359, 8.63739e-09, -0.614081, 1.20284e-19
400, 0.826329, 8.63864e-09, -0.614137, 1.20284e-19
400, 0.837298, 8.64036e-09, -0.614214, 1.20284e-19
400, 0.848268, 8.64272e-09, -0.614319, 1.20284e-19
400, 0.859237, 8.64597e-09, -0.614464, 1.20284e-19
400, 0.870207, 8.65044e-09, -0.614663, 1.20284e-19
400, 0.881176, 8.6566e-09, -0.614937, 1.20284e-19
400, 0.892146, 8.66509e-09, -0.615314, 1.20284e-19
400, 0.903115, 8.6768e-09, -0.615834, 1.20284e-19
400, 0.914085, 8.69299e-09, -0.616549, 1.20284e-19
400, 0.925054, 8.7154e-09, -0.617535, 1.20284e-19
400, 0.936024, 8.74652e-09, -0.618896, 1.20284e-19
400, 0.946993, 8.78989e-09, -0.620777, 1.20284e-19
400, 0.957963, 8.85066e-09, -0.62338, 1.20284e-19
400, 0.968932, 8.93645e-09, -0.626996, 1.20284e-19
400, 0.979902, 9.05883e-09, -0.632035, 1.20284e-19
400, 0.990871, 9.23606e-09, -0.639096, 1.20284e-19
400, 1.00184, 9.49842e-09, -0.649064, 1.20284e-19
400, 1.01281, 9.89961e-09, -0.663287, 1.20284e-19
400, 1.02378, 1.05447e-08, -0.683887, 1.20284e-19
400, 1.03475, 1.16709e-08, -0.714388, 1.20284e-19
400, 1.04572, 1.39499e-08, -0.761049, 1.20284e-19
400, 1.05669, 2.03408e-08, -0.836126, 1.20284e-19
400, 1.06766, 1.01953e-07, -0.967305, 1.20284e-19
400, 1.07863, -1.42878e-08, -1.2333, 1.20284e-19
400, 1.0896, -3.39143e-09, -1.98287, 1.20284e-19
