Temperature, Et, NtSigman, k, chi2
368, 0.330574, 5.75696e-06, 1.5229, 0.00146207
368, 0.341636, 5.29735e-06, 1.32148, 0.00146207
368, 0.352698, 4.97309e-06, 1.17938, 0.00146207
368, 0.36376, 4.74432e-06, 1.07912, 0.00146207
368, 0.374822, 4.58292e-06, 1.00839, 0.00146207
368, 0.385884, 4.46905e-06, 0.958492, 0.00146207
368, 0.396946, 4.38872e-06, 0.923286, 0.00146207
368, 0.408008, 4.33204e-06, 0.898447, 0.00146207
368, 0.41907, 4.29205e-06, 0.880924, 0.00146207
368, 0.430132, 4.26384e-06, 0.86856, 0.00146207
368, 0.441194, 4.24394e-06, 0.859838, 0.00146207
368, 0.452256, 4.2299e-06, 0.853684, 0.00146207
368, 0.463318, 4.21999e-06, 0.849343, 0.00146207
368, 0.47438, 4.213e-06, 0.846279, 0.00146207
368, 0.485442, 4.20807e-06, 0.844118, 0.00146207
368, 0.496504, 4.20459e-06, 0.842594, 0.00146207
368, 0.507566, 4.20213e-06, 0.841518, 0.00146207
368, 0.518628, 4.2004e-06, 0.840759, 0.00146207
368, 0.52969, 4.19918e-06, 0.840224, 0.00146207
368, 0.540752, 4.19832e-06, 0.839846, 0.00146207
368, 0.551814, 4.19771e-06, 0.83958, 0.00146207
368, 0.562876, 4.19728e-06, 0.839392, 0.00146207
368, 0.573938, 4.19698e-06, 0.839259, 0.00146207
368, 0.585, 4.19677e-06, 0.839166, 0.00146207
368, 0.596062, 4.19662e-06, 0.8391, 0.00146207
368, 0.607124, 4.19651e-06, 0.839053, 0.00146207
368, 0.618186, 4.19644e-06, 0.839021, 0.00146207
368, 0.629248, 4.19638e-06, 0.838998, 0.00146207
368, 0.64031, 4.19635e-06, 0.838982, 0.00146207
368, 0.651372, 4.19632e-06, 0.838971, 0.00146207
368, 0.662434, 4.1963e-06, 0.838963, 0.00146207
368, 0.673496, 4.19629e-06, 0.838959, 0.00146207
368, 0.684558, 4.19629e-06, 0.838956, 0.00146207
368, 0.69562, 4.19629e-06, 0.838956, 0.00146207
368, 0.706682, 4.19629e-06, 0.838957, 0.00146207
368, 0.717744, 4.1963e-06, 0.83896, 0.00146207
368, 0.728806, 4.19631e-06, 0.838965, 0.00146207
368, 0.739868, 4.19633e-06, 0.838973, 0.00146207
368, 0.75093, 4.19635e-06, 0.838985, 0.00146207
368, 0.761992, 4.1964e-06, 0.839003, 0.00146207
368, 0.773054, 4.19645e-06, 0.839028, 0.00146207
368, 0.784116, 4.19653e-06, 0.839064, 0.00146207
368, 0.795178, 4.19665e-06, 0.839115, 0.00146207
368, 0.80624, 4.19682e-06, 0.839187, 0.00146207
368, 0.817302, 4.19705e-06, 0.83929, 0.00146207
368, 0.828364, 4.19738e-06, 0.839436, 0.00146207
368, 0.839426, 4.19785e-06, 0.839642, 0.00146207
368, 0.850488, 4.19852e-06, 0.839935, 0.00146207
368, 0.86155, 4.19947e-06, 0.84035, 0.00146207
368, 0.872612, 4.20081e-06, 0.84094, 0.00146207
368, 0.883674, 4.20273e-06, 0.841777, 0.00146207
368, 0.894736, 4.20544e-06, 0.842966, 0.00146207
368, 0.905798, 4.2093e-06, 0.844658, 0.00146207
368, 0.91686, 4.2148e-06, 0.847067, 0.00146207
368, 0.927922, 4.22264e-06, 0.850506, 0.00146207
368, 0.938984, 4.23388e-06, 0.855428, 0.00146207
368, 0.950046, 4.25002e-06, 0.862503, 0.00146207
368, 0.961108, 4.27337e-06, 0.872734, 0.00146207
368, 0.97217, 4.30742e-06, 0.887659, 0.00146207
368, 0.983232, 4.35774e-06, 0.90971, 0.00146207
368, 0.994294, 4.4335e-06, 0.94291, 0.00146207
368, 1.00536, 4.55087e-06, 0.994346, 0.00146207
368, 1.01642, 4.74101e-06, 1.07767, 0.00146207
368, 1.02748, 5.07248e-06, 1.22293, 0.00146207
368, 1.03854, 5.73154e-06, 1.51175, 0.00146207
368, 1.0496, 7.46741e-06, 2.27247, 0.00146207
368, 1.06067, 2.03652e-05, 7.9247, 0.00146207
368, 1.07173, 13.9429, 5.48626e+06, 0.0016079
368, 1.08279, 2.30842, 739981, 0.00215736
368, 1.09385, 1.04376e-06, -0.54259, 0.00146207
368, 1.10491, 1.54812e-06, -0.321559, 0.00146207
368, 1.11598, 1.81671e-06, -0.203854, 0.00146207
368, 1.12704, 1.97562e-06, -0.134217, 0.00146207
368, 1.1381, 2.07553e-06, -0.0904316, 0.00146207
353, 0.0297978, 0.0217726, 9167.63, 0.00153108
353, 0.0409018, 0.0151155, 6364.26, 0.00153108
353, 0.0520059, 0.0104943, 4418.25, 0.00153108
353, 0.0631099, 0.00728645, 3067.38, 0.00153108
353, 0.074214, 0.00505962, 2129.64, 0.00153108
353, 0.085318, 0.00351381, 1478.69, 0.00153108
353, 0.0964221, 0.00244076, 1026.82, 0.00153108
353, 0.107526, 0.00169587, 713.145, 0.00153108
353, 0.11863, 0.0011788, 495.4, 0.00153108
353, 0.129734, 0.000819855, 344.247, 0.00153108
353, 0.140838, 0.000570689, 239.321, 0.00153108
353, 0.151942, 0.000397724, 166.485, 0.00153108
353, 0.163046, 0.000277657, 115.924, 0.00153108
353, 0.17415, 0.00019431, 80.8254, 0.00153108
353, 0.185254, 0.000136453, 56.4613, 0.00153108
353, 0.196358, 9.62898e-05, 39.5484, 0.00153108
353, 0.207463, 6.84098e-05, 27.8079, 0.00153108
353, 0.218567, 4.90564e-05, 19.658, 0.00153108
353, 0.229671, 3.56217e-05, 14.0006, 0.00153108
353, 0.240775, 2.62958e-05, 10.0734, 0.00153108
353, 0.251879, 1.9822e-05, 7.34718, 0.00153108
353, 0.262983, 1.5328e-05, 5.45475, 0.00153108
353, 0.274087, 1.22085e-05, 4.14108, 0.00153108
353, 0.285191, 1.00429e-05, 3.22916, 0.00153108
353, 0.296295, 8.53971e-06, 2.59614, 0.00153108
353, 0.307399, 7.4962e-06, 2.15671, 0.00153108
353, 0.318503, 6.77183e-06, 1.85167, 0.00153108
353, 0.329607, 6.26899e-06, 1.63992, 0.00153108
353, 0.340711, 5.91993e-06, 1.49293, 0.00153108
353, 0.351815, 5.67762e-06, 1.39089, 0.00153108
353, 0.362919, 5.50942e-06, 1.32006, 0.00153108
353, 0.374023, 5.39266e-06, 1.27089, 0.00153108
353, 0.385127, 5.31161e-06, 1.23676, 0.00153108
353, 0.396231, 5.25535e-06, 1.21307, 0.00153108
353, 0.407335, 5.21629e-06, 1.19662, 0.00153108
353, 0.418439, 5.18918e-06, 1.1852, 0.00153108
353, 0.429543, 5.17036e-06, 1.17728, 0.00153108
353, 0.440647, 5.15729e-06, 1.17177, 0.00153108
353, 0.451751, 5.14822e-06, 1.16796, 0.00153108
353, 0.462856, 5.14193e-06, 1.1653, 0.00153108
353, 0.47396, 5.13756e-06, 1.16346, 0.00153108
353, 0.485064, 5.13452e-06, 1.16219, 0.00153108
353, 0.496168, 5.13242e-06, 1.1613, 0.00153108
353, 0.507272, 5.13095e-06, 1.16068, 0.00153108
353, 0.518376, 5.12994e-06, 1.16026, 0.00153108
353, 0.52948, 5.12924e-06, 1.15996, 0.00153108
353, 0.540584, 5.12875e-06, 1.15975, 0.00153108
353, 0.551688, 5.12841e-06, 1.15961, 0.00153108
353, 0.562792, 5.12817e-06, 1.15951, 0.00153108
353, 0.573896, 5.12801e-06, 1.15944, 0.00153108
353, 0.585, 5.12789e-06, 1.1594, 0.00153108
353, 0.596104, 5.12782e-06, 1.15936, 0.00153108
353, 0.607208, 5.12776e-06, 1.15934, 0.00153108
353, 0.618312, 5.12772e-06, 1.15932, 0.00153108
353, 0.629416, 5.1277e-06, 1.15931, 0.00153108
353, 0.64052, 5.12768e-06, 1.15931, 0.00153108
353, 0.651624, 5.12767e-06, 1.1593, 0.00153108
353, 0.662728, 5.12766e-06, 1.1593, 0.00153108
353, 0.673832, 5.12766e-06, 1.1593, 0.00153108
353, 0.684936, 5.12766e-06, 1.15929, 0.00153108
353, 0.69604, 5.12766e-06, 1.1593, 0.00153108
353, 0.707144, 5.12766e-06, 1.1593, 0.00153108
353, 0.718249, 5.12767e-06, 1.1593, 0.00153108
353, 0.729353, 5.12768e-06, 1.15931, 0.00153108
353, 0.740457, 5.1277e-06, 1.15931, 0.00153108
353, 0.751561, 5.12773e-06, 1.15932, 0.00153108
353, 0.762665, 5.12776e-06, 1.15934, 0.00153108
353, 0.773769, 5.12782e-06, 1.15936, 0.00153108
353, 0.784873, 5.1279e-06, 1.1594, 0.00153108
353, 0.795977, 5.12802e-06, 1.15945, 0.00153108
353, 0.807081, 5.12818e-06, 1.15952, 0.00153108
353, 0.818185, 5.12842e-06, 1.15962, 0.00153108
353, 0.829289, 5.12877e-06, 1.15976, 0.00153108
353, 0.840393, 5.12927e-06, 1.15997, 0.00153108
353, 0.851497, 5.12999e-06, 1.16028, 0.00153108
353, 0.862601, 5.13102e-06, 1.16071, 0.00153108
353, 0.873705, 5.13252e-06, 1.16134, 0.00153108
353, 0.884809, 5.13468e-06, 1.16225, 0.00153108
353, 0.895913, 5.13779e-06, 1.16356, 0.00153108
353, 0.907017, 5.14228e-06, 1.16545, 0.00153108
353, 0.918121, 5.14879e-06, 1.16819, 0.00153108
353, 0.929225, 5.15821e-06, 1.17216, 0.00153108
353, 0.940329, 5.17189e-06, 1.17792, 0.00153108
353, 0.951433, 5.19185e-06, 1.18633, 0.00153108
353, 0.962537, 5.2211e-06, 1.19864, 0.00153108
353, 0.973642, 5.26432e-06, 1.21684, 0.00153108
353, 0.984746, 5.32893e-06, 1.24405, 0.00153108
353, 0.99585, 5.42727e-06, 1.28547, 0.00153108
353, 1.00695, 5.58102e-06, 1.35021, 0.00153108
353, 1.01806, 5.83187e-06, 1.45584, 0.00153108
353, 1.02916, 6.27098e-06, 1.64076, 0.00153108
353, 1.04027, 7.14356e-06, 2.00821, 0.00153108
353, 1.05137, 9.41482e-06, 2.96465, 0.00153108
353, 1.06247, 2.48023e-05, 9.44442, 0.00153108
353, 1.07358, 24.8392, 9.51201e+06, 0.00166688
353, 1.08468, 20.5444, 6.45375e+06, 0.00221279
353, 1.09579, 6.78007e-07, -0.714486, 0.00153108
353, 1.10689, 1.38369e-06, -0.417318, 0.00153108
353, 1.11799, 1.75499e-06, -0.260961, 0.00153108
353, 1.1291, 1.97222e-06, -0.169484, 0.00153108
353, 1.1402, 2.10726e-06, -0.112616, 0.00153108
343, 0.0284208, 0.0234677, 9580.12, 0.00147525
343, 0.0395524, 0.016105, 6574.15, 0.00147525
343, 0.050684, 0.0110528, 4511.51, 0.00147525
343, 0.0618156, 0.00758608, 3096.16, 0.00147525
343, 0.0729472, 0.00520727, 2124.96, 0.00147525
343, 0.0840787, 0.00357497, 1458.55, 0.00147525
343, 0.0952103, 0.00245492, 1001.26, 0.00147525
343, 0.106342, 0.00168635, 687.483, 0.00147525
343, 0.117473, 0.00115897, 472.171, 0.00147525
343, 0.128605, 0.000797094, 324.428, 0.00147525
343, 0.139737, 0.00054878, 223.049, 0.00147525
343, 0.150868, 0.00037839, 153.485, 0.00147525
343, 0.162, 0.000261472, 105.751, 0.00147525
343, 0.173131, 0.000181244, 72.9962, 0.00147525
343, 0.184263, 0.000126193, 50.5207, 0.00147525
343, 0.195395, 8.84183e-05, 35.0984, 0.00147525
343, 0.206526, 6.24977e-05, 24.5158, 0.00147525
343, 0.217658, 4.47114e-05, 17.2542, 0.00147525
343, 0.228789, 3.25067e-05, 12.2715, 0.00147525
343, 0.239921, 2.41321e-05, 8.85236, 0.00147525
343, 0.251052, 1.83855e-05, 6.50623, 0.00147525
343, 0.262184, 1.44424e-05, 4.89635, 0.00147525
343, 0.273316, 1.17366e-05, 3.79168, 0.00147525
343, 0.284447, 9.87996e-06, 3.03367, 0.00147525
343, 0.295579, 8.60596e-06, 2.51354, 0.00147525
343, 0.30671, 7.73177e-06, 2.15663, 0.00147525
343, 0.317842, 7.13191e-06, 1.91173, 0.00147525
343, 0.328974, 6.72029e-06, 1.74368, 0.00147525
343, 0.340105, 6.43785e-06, 1.62837, 0.00147525
343, 0.351237, 6.24404e-06, 1.54924, 0.00147525
343, 0.362368, 6.11106e-06, 1.49495, 0.00147525
343, 0.3735, 6.0198e-06, 1.45769, 0.00147525
343, 0.384631, 5.95719e-06, 1.43213, 0.00147525
343, 0.395763, 5.91422e-06, 1.41459, 0.00147525
343, 0.406895, 5.88474e-06, 1.40255, 0.00147525
343, 0.418026, 5.8645e-06, 1.39429, 0.00147525
343, 0.429158, 5.85062e-06, 1.38862, 0.00147525
343, 0.440289, 5.8411e-06, 1.38473, 0.00147525
343, 0.451421, 5.83456e-06, 1.38206, 0.00147525
343, 0.462553, 5.83008e-06, 1.38023, 0.00147525
343, 0.473684, 5.827e-06, 1.37898, 0.00147525
343, 0.484816, 5.82489e-06, 1.37811, 0.00147525
343, 0.495947, 5.82344e-06, 1.37752, 0.00147525
343, 0.507079, 5.82244e-06, 1.37712, 0.00147525
343, 0.51821, 5.82176e-06, 1.37684, 0.00147525
343, 0.529342, 5.82129e-06, 1.37665, 0.00147525
343, 0.540474, 5.82097e-06, 1.37652, 0.00147525
343, 0.551605, 5.82075e-06, 1.37643, 0.00147525
343, 0.562737, 5.8206e-06, 1.37636, 0.00147525
343, 0.573868, 5.8205e-06, 1.37632, 0.00147525
343, 0.585, 5.82042e-06, 1.37629, 0.00147525
343, 0.596132, 5.82038e-06, 1.37627, 0.00147525
343, 0.607263, 5.82034e-06, 1.37626, 0.00147525
343, 0.618395, 5.82032e-06, 1.37625, 0.00147525
343, 0.629526, 5.8203e-06, 1.37624, 0.00147525
343, 0.640658, 5.82029e-06, 1.37624, 0.00147525
343, 0.65179, 5.82029e-06, 1.37624, 0.00147525
343, 0.662921, 5.82028e-06, 1.37624, 0.00147525
343, 0.674053, 5.82028e-06, 1.37623, 0.00147525
343, 0.685184, 5.82028e-06, 1.37623, 0.00147525
343, 0.696316, 5.82028e-06, 1.37624, 0.00147525
343, 0.707447, 5.82029e-06, 1.37624, 0.00147525
343, 0.718579, 5.82029e-06, 1.37624, 0.00147525
343, 0.729711, 5.82031e-06, 1.37624, 0.00147525
343, 0.740842, 5.82032e-06, 1.37625, 0.00147525
343, 0.751974, 5.82034e-06, 1.37626, 0.00147525
343, 0.763105, 5.82038e-06, 1.37627, 0.00147525
343, 0.774237, 5.82043e-06, 1.3763, 0.00147525
343, 0.785369, 5.8205e-06, 1.37632, 0.00147525
343, 0.7965, 5.82061e-06, 1.37637, 0.00147525
343, 0.807632, 5.82077e-06, 1.37643, 0.00147525
343, 0.818763, 5.82099e-06, 1.37652, 0.00147525
343, 0.829895, 5.82132e-06, 1.37666, 0.00147525
343, 0.841026, 5.82181e-06, 1.37686, 0.00147525
343, 0.852158, 5.82251e-06, 1.37714, 0.00147525
343, 0.86329, 5.82354e-06, 1.37756, 0.00147525
343, 0.874421, 5.82503e-06, 1.37817, 0.00147525
343, 0.885553, 5.82722e-06, 1.37907, 0.00147525
343, 0.896684, 5.8304e-06, 1.38037, 0.00147525
343, 0.907816, 5.83506e-06, 1.38227, 0.00147525
343, 0.918948, 5.84186e-06, 1.38505, 0.00147525
343, 0.930079, 5.85183e-06, 1.38912, 0.00147525
343, 0.941211, 5.86646e-06, 1.39509, 0.00147525
343, 0.952342, 5.88802e-06, 1.40389, 0.00147525
343, 0.963474, 5.91991e-06, 1.41691, 0.00147525
343, 0.974605, 5.96748e-06, 1.43633, 0.00147525
343, 0.985737, 6.03917e-06, 1.4656, 0.00147525
343, 0.996869, 6.14905e-06, 1.51046, 0.00147525
343, 1.008, 6.32178e-06, 1.58098, 0.00147525
343, 1.01913, 6.6045e-06, 1.69641, 0.00147525
343, 1.03026, 7.09923e-06, 1.89839, 0.00147525
343, 1.04139, 8.07547e-06, 2.29696, 0.00147525
343, 1.05253, 1.05558e-05, 3.30958, 0.00147525
343, 1.06366, 2.51227e-05, 9.25681, 0.00147525
343, 1.07479, 38.9152, 1.46529e+07, 0.0015937
343, 1.08592, 28.0708, 8.72493e+06, 0.00212472
343, 1.09705, 3.87622e-07, -0.841746, 0.00147525
343, 1.10818, 1.26245e-06, -0.484582, 0.00147525
343, 1.11932, 1.71596e-06, -0.299426, 0.00147525
343, 1.13045, 1.97828e-06, -0.19233, 0.00147525
343, 1.14158, 2.1397e-06, -0.126429, 0.00147525
333, 0.0270642, 0.0262336, 10492.6, 0.00143965
333, 0.038223, 0.017784, 7112.72, 0.00143965
333, 0.0493817, 0.0120567, 4821.75, 0.00143965
333, 0.0605404, 0.00817454, 3268.87, 0.00143965
333, 0.0716991, 0.00554313, 2216.29, 0.00143965
333, 0.0828578, 0.00375949, 1502.82, 0.00143965
333, 0.0940165, 0.00255049, 1019.21, 0.00143965
333, 0.105175, 0.001731, 691.412, 0.00143965
333, 0.116334, 0.00117553, 469.22, 0.00143965
333, 0.127493, 0.000799018, 318.613, 0.00143965
333, 0.138651, 0.000543808, 216.527, 0.00143965
333, 0.14981, 0.00037082, 147.331, 0.00143965
333, 0.160969, 0.000253564, 100.427, 0.00143965
333, 0.172128, 0.000174086, 68.6354, 0.00143965
333, 0.183286, 0.000120213, 47.0859, 0.00143965
333, 0.194445, 8.36963e-05, 32.4791, 0.00143965
333, 0.205604, 5.89445e-05, 22.5782, 0.00143965
333, 0.216762, 4.21671e-05, 15.8671, 0.00143965
333, 0.227921, 3.07949e-05, 11.3182, 0.00143965
333, 0.23908, 2.30866e-05, 8.23479, 0.00143965
333, 0.250239, 1.78617e-05, 6.14479, 0.00143965
333, 0.261397, 1.43201e-05, 4.72814, 0.00143965
333, 0.272556, 1.19195e-05, 3.76789, 0.00143965
333, 0.283715, 1.02924e-05, 3.11701, 0.00143965
333, 0.294873, 9.18942e-06, 2.67583, 0.00143965
333, 0.306032, 8.44182e-06, 2.37678, 0.00143965
333, 0.317191, 7.93508e-06, 2.17408, 0.00143965
333, 0.32835, 7.59159e-06, 2.03669, 0.00143965
333, 0.339508, 7.35877e-06, 1.94356, 0.00143965
333, 0.350667, 7.20096e-06, 1.88043, 0.00143965
333, 0.361826, 7.09399e-06, 1.83764, 0.00143965
333, 0.372984, 7.02148e-06, 1.80864, 0.00143965
333, 0.384143, 6.97234e-06, 1.78898, 0.00143965
333, 0.395302, 6.93902e-06, 1.77566, 0.00143965
333, 0.406461, 6.91644e-06, 1.76662, 0.00143965
333, 0.417619, 6.90114e-06, 1.7605, 0.00143965
333, 0.428778, 6.89076e-06, 1.75635, 0.00143965
333, 0.439937, 6.88373e-06, 1.75354, 0.00143965
333, 0.451095, 6.87896e-06, 1.75163, 0.00143965
333, 0.462254, 6.87573e-06, 1.75034, 0.00143965
333, 0.473413, 6.87354e-06, 1.74946, 0.00143965
333, 0.484572, 6.87206e-06, 1.74887, 0.00143965
333, 0.49573, 6.87105e-06, 1.74847, 0.00143965
333, 0.506889, 6.87037e-06, 1.74819, 0.00143965
333, 0.518048, 6.86991e-06, 1.74801, 0.00143965
333, 0.529206, 6.8696e-06, 1.74788, 0.00143965
333, 0.540365, 6.86938e-06, 1.7478, 0.00143965
333, 0.551524, 6.86924e-06, 1.74774, 0.00143965
333, 0.562683, 6.86914e-06, 1.7477, 0.00143965
333, 0.573841, 6.86908e-06, 1.74768, 0.00143965
333, 0.585, 6.86903e-06, 1.74766, 0.00143965
333, 0.596159, 6.869e-06, 1.74765, 0.00143965
333, 0.607317, 6.86898e-06, 1.74764, 0.00143965
333, 0.618476, 6.86897e-06, 1.74763, 0.00143965
333, 0.629635, 6.86896e-06, 1.74763, 0.00143965
333, 0.640794, 6.86895e-06, 1.74763, 0.00143965
333, 0.651952, 6.86895e-06, 1.74762, 0.00143965
333, 0.663111, 6.86895e-06, 1.74762, 0.00143965
333, 0.67427, 6.86895e-06, 1.74762, 0.00143965
333, 0.685428, 6.86895e-06, 1.74762, 0.00143965
333, 0.696587, 6.86895e-06, 1.74762, 0.00143965
333, 0.707746, 6.86895e-06, 1.74763, 0.00143965
333, 0.718905, 6.86896e-06, 1.74763, 0.00143965
333, 0.730063, 6.86897e-06, 1.74763, 0.00143965
333, 0.741222, 6.86898e-06, 1.74764, 0.00143965
333, 0.752381, 6.86901e-06, 1.74765, 0.00143965
333, 0.763539, 6.86904e-06, 1.74766, 0.00143965
333, 0.774698, 6.86909e-06, 1.74768, 0.00143965
333, 0.785857, 6.86916e-06, 1.74771, 0.00143965
333, 0.797016, 6.86927e-06, 1.74775, 0.00143965
333, 0.808174, 6.86943e-06, 1.74782, 0.00143965
333, 0.819333, 6.86966e-06, 1.74791, 0.00143965
333, 0.830492, 6.87001e-06, 1.74805, 0.00143965
333, 0.84165, 6.87052e-06, 1.74825, 0.00143965
333, 0.852809, 6.87127e-06, 1.74855, 0.00143965
333, 0.863968, 6.87238e-06, 1.749, 0.00143965
333, 0.875127, 6.87401e-06, 1.74965, 0.00143965
333, 0.886285, 6.87643e-06, 1.75062, 0.00143965
333, 0.897444, 6.88e-06, 1.75205, 0.00143965
333, 0.908603, 6.88528e-06, 1.75416, 0.00143965
333, 0.919761, 6.89309e-06, 1.75728, 0.00143965
333, 0.93092, 6.90466e-06, 1.76191, 0.00143965
333, 0.942079, 6.92185e-06, 1.76878, 0.00143965
333, 0.953238, 6.94745e-06, 1.77902, 0.00143965
333, 0.964396, 6.98576e-06, 1.79435, 0.00143965
333, 0.975555, 7.0435e-06, 1.81745, 0.00143965
333, 0.986714, 7.13146e-06, 1.85263, 0.00143965
333, 0.997872, 7.26763e-06, 1.9071, 0.00143965
333, 1.00903, 7.4838e-06, 1.99357, 0.00143965
333, 1.02019, 7.84108e-06, 2.13648, 0.00143965
333, 1.03135, 8.47276e-06, 2.38916, 0.00143965
333, 1.04251, 9.73517e-06, 2.89413, 0.00143965
333, 1.05367, 1.30135e-05, 4.20549, 0.00143965
333, 1.06482, 3.42126e-05, 12.6853, 0.00143965
333, 1.07598, 45.9086, 1.69043e+07, 0.00157915
333, 1.08714, 90.6371, 2.76428e+07, 0.00213788
333, 1.0983, 2.97415e-08, -0.988103, 0.00143965
333, 1.10946, 1.08358e-06, -0.566559, 0.00143965
333, 1.12062, 1.63069e-06, -0.347712, 0.00143965
333, 1.13178, 1.94624e-06, -0.22149, 0.00143965
333, 1.14294, 2.13936e-06, -0.144242, 0.00143965
323, 0.0257287, 0.0290337, 11172.8, 0.00140312
323, 0.0369141, 0.0194283, 7476.11, 0.00140312
323, 0.0480995, 0.0130016, 5002.75, 0.00140312
323, 0.059285, 0.00870166, 3347.89, 0.00140312
323, 0.0704704, 0.0058247, 2240.67, 0.00140312
323, 0.0816558, 0.0038998, 1499.87, 0.00140312
323, 0.0928412, 0.00261191, 1004.21, 0.00140312
323, 0.104027, 0.00175022, 672.583, 0.00140312
323, 0.115212, 0.00117368, 450.699, 0.00140312
323, 0.126398, 0.000787938, 302.243, 0.00140312
323, 0.137583, 0.000529848, 202.916, 0.00140312
323, 0.148768, 0.000357168, 136.458, 0.00140312
323, 0.159954, 0.000241632, 91.9936, 0.00140312
323, 0.171139, 0.00016433, 62.2435, 0.00140312
323, 0.182325, 0.000112609, 42.3385, 0.00140312
323, 0.19351, 7.80047e-05, 29.0206, 0.00140312
323, 0.204696, 5.48517e-05, 20.11, 0.00140312
323, 0.215881, 3.93606e-05, 14.1482, 0.00140312
323, 0.227066, 2.8996e-05, 10.1593, 0.00140312
323, 0.238252, 2.20613e-05, 7.49045, 0.00140312
323, 0.249437, 1.74215e-05, 5.70479, 0.00140312
323, 0.260623, 1.43172e-05, 4.51006, 0.00140312
323, 0.271808, 1.22401e-05, 3.7107, 0.00140312
323, 0.282993, 1.08504e-05, 3.17587, 0.00140312
323, 0.294179, 9.92065e-06, 2.81803, 0.00140312
323, 0.305364, 9.29854e-06, 2.57861, 0.00140312
323, 0.31655, 8.88231e-06, 2.41842, 0.00140312
323, 0.327735, 8.60382e-06, 2.31124, 0.00140312
323, 0.338921, 8.41749e-06, 2.23953, 0.00140312
323, 0.350106, 8.29282e-06, 2.19155, 0.00140312
323, 0.361291, 8.20941e-06, 2.15945, 0.00140312
323, 0.372477, 8.1536e-06, 2.13797, 0.00140312
323, 0.383662, 8.11626e-06, 2.1236, 0.00140312
323, 0.394848, 8.09128e-06, 2.11398, 0.00140312
323, 0.406033, 8.07456e-06, 2.10755, 0.00140312
323, 0.417219, 8.06338e-06, 2.10325, 0.00140312
323, 0.428404, 8.0559e-06, 2.10037, 0.00140312
323, 0.439589, 8.05089e-06, 2.09844, 0.00140312
323, 0.450775, 8.04754e-06, 2.09715, 0.00140312
323, 0.46196, 8.0453e-06, 2.09629, 0.00140312
323, 0.473146, 8.0438e-06, 2.09571, 0.00140312
323, 0.484331, 8.0428e-06, 2.09532, 0.00140312
323, 0.495517, 8.04213e-06, 2.09507, 0.00140312
323, 0.506702, 8.04168e-06, 2.09489, 0.00140312
323, 0.517887, 8.04138e-06, 2.09478, 0.00140312
323, 0.529073, 8.04118e-06, 2.0947, 0.00140312
323, 0.540258, 8.04104e-06, 2.09465, 0.00140312
323, 0.551444, 8.04095e-06, 2.09461, 0.00140312
323, 0.562629, 8.04089e-06, 2.09459, 0.00140312
323, 0.573815, 8.04085e-06, 2.09457, 0.00140312
323, 0.585, 8.04082e-06, 2.09456, 0.00140312
323, 0.596185, 8.04081e-06, 2.09456, 0.00140312
323, 0.607371, 8.04079e-06, 2.09455, 0.00140312
323, 0.618556, 8.04079e-06, 2.09455, 0.00140312
323, 0.629742, 8.04078e-06, 2.09455, 0.00140312
323, 0.640927, 8.04078e-06, 2.09455, 0.00140312
323, 0.652113, 8.04078e-06, 2.09455, 0.00140312
323, 0.663298, 8.04077e-06, 2.09455, 0.00140312
323, 0.674483, 8.04077e-06, 2.09455, 0.00140312
323, 0.685669, 8.04078e-06, 2.09455, 0.00140312
323, 0.696854, 8.04078e-06, 2.09455, 0.00140312
323, 0.70804, 8.04078e-06, 2.09455, 0.00140312
323, 0.719225, 8.04079e-06, 2.09455, 0.00140312
323, 0.730411, 8.0408e-06, 2.09455, 0.00140312
323, 0.741596, 8.04081e-06, 2.09456, 0.00140312
323, 0.752781, 8.04083e-06, 2.09457, 0.00140312
323, 0.763967, 8.04086e-06, 2.09458, 0.00140312
323, 0.775152, 8.0409e-06, 2.09459, 0.00140312
323, 0.786338, 8.04097e-06, 2.09462, 0.00140312
323, 0.797523, 8.04107e-06, 2.09466, 0.00140312
323, 0.808709, 8.04121e-06, 2.09471, 0.00140312
323, 0.819894, 8.04143e-06, 2.0948, 0.00140312
323, 0.831079, 8.04176e-06, 2.09493, 0.00140312
323, 0.842265, 8.04226e-06, 2.09512, 0.00140312
323, 0.85345, 8.04299e-06, 2.0954, 0.00140312
323, 0.864636, 8.04409e-06, 2.09582, 0.00140312
323, 0.875821, 8.04574e-06, 2.09645, 0.00140312
323, 0.887007, 8.0482e-06, 2.0974, 0.00140312
323, 0.898192, 8.05188e-06, 2.09882, 0.00140312
323, 0.909377, 8.05739e-06, 2.10094, 0.00140312
323, 0.920563, 8.06565e-06, 2.10412, 0.00140312
323, 0.931748, 8.07804e-06, 2.10889, 0.00140312
323, 0.942934, 8.09666e-06, 2.11605, 0.00140312
323, 0.954119, 8.12473e-06, 2.12686, 0.00140312
323, 0.965304, 8.16722e-06, 2.14321, 0.00140312
323, 0.97649, 8.23196e-06, 2.16812, 0.00140312
323, 0.987675, 8.33158e-06, 2.20646, 0.00140312
323, 0.998861, 8.48721e-06, 2.26636, 0.00140312
323, 1.01005, 8.73625e-06, 2.3622, 0.00140312
323, 1.02123, 9.15037e-06, 2.52158, 0.00140312
323, 1.03242, 9.88518e-06, 2.80438, 0.00140312
323, 1.0436, 1.13526e-05, 3.36911, 0.00140312
323, 1.05479, 1.51218e-05, 4.81974, 0.00140312
