Temperature, Et, tn0, k, chi2
418, 0.181112, 1.0035e-07, 320.425, 8.58508e-05
418, 0.192028, 1.35448e-07, 237.135, 8.58508e-05
418, 0.202944, 1.82622e-07, 175.621, 8.58508e-05
418, 0.21386, 2.45866e-07, 130.189, 8.58508e-05
418, 0.224775, 3.30365e-07, 96.6344, 8.58508e-05
418, 0.235691, 4.42745e-07, 71.8522, 8.58508e-05
418, 0.246607, 5.91303e-07, 53.549, 8.58508e-05
418, 0.257523, 7.86114e-07, 40.0309, 8.58508e-05
418, 0.268439, 1.03891e-06, 30.0469, 8.58508e-05
418, 0.279355, 1.36251e-06, 22.6732, 8.58508e-05
418, 0.290271, 1.76961e-06, 17.2271, 8.58508e-05
418, 0.301187, 2.27069e-06, 13.2049, 8.58508e-05
418, 0.312103, 2.87113e-06, 10.2343, 8.58508e-05
418, 0.323018, 3.56794e-06, 8.04023, 8.58508e-05
418, 0.333934, 4.34715e-06, 6.4198, 8.58508e-05
418, 0.34485, 5.18317e-06, 5.22302, 8.58508e-05
418, 0.355766, 6.04126e-06, 4.33911, 8.58508e-05
418, 0.366682, 6.88283e-06, 3.68629, 8.58508e-05
418, 0.377598, 7.67218e-06, 3.20414, 8.58508e-05
418, 0.388514, 8.38216e-06, 2.84805, 8.58508e-05
418, 0.39943, 8.99708e-06, 2.58505, 8.58508e-05
418, 0.410346, 9.51248e-06, 2.3908, 8.58508e-05
418, 0.421262, 9.93272e-06, 2.24734, 8.58508e-05
418, 0.432177, 1.02677e-05, 2.14139, 8.58508e-05
418, 0.443093, 1.053e-05, 2.06314, 8.58508e-05
